geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
74633,-16.6681635,-49.23526086,goiania,GO
74635,-16.66021316,-49.24026319,goiania,GO
74640,-16.66554974,-49.24333621,goiania,GO
74643,-16.67063149,-49.24665291,goiania,GO
74645,-16.66288824,-49.24545204,goiania,GO
74650,-16.65474047,-49.2418742,goiania,GO
74653,-16.65649638,-49.25242929,goiania,GO
74655,-16.65262548,-49.25360591,goiania,GO
74660,-16.64773146,-49.25978416,goiania,GO
74663,-16.63259745,-49.25399566,goiania,GO
74665,-16.62115664,-49.25321914,goiania,GO
74670,-16.64164927,-49.24190603,goiania,GO
74672,-16.63371735,-49.23389086,goiania,GO
74673,-16.64856846,-49.2333955,goiania,GO
74674,-16.64093097,-49.22727276,goiania,GO
74675,-16.62260658,-49.21815349,goiania,GO
74680,-16.61167235,-49.198779,goiania,GO
74681,-16.62055556,-49.19621872,goiania,GO
74682,-16.5076875,-49.437324,goiania,GO
74683,-16.61268,-49.21979218,goiania,GO
74684,-16.598355,-49.20931324,goiania,GO
74685,-16.61676826,-49.25097137,goiania,GO
74686,-16.5561779,-49.244786,goiania,GO
74690,-16.60777074,-49.25051814,goiania,GO
74691,-16.58748076,-49.28242081,goiania,GO
74692,-16.59124816,-49.25997018,goiania,GO
74693,-16.54306486,-49.2829,goiania,GO
74703,-16.66176367,-49.20718485,goiania,GO
74705,-16.67102264,-49.21762657,goiania,GO
74710,-16.67490988,-49.21511844,goiania,GO
74711,-16.67071483,-49.22541497,goiania,GO
74713,-16.67929634,-49.22653414,goiania,GO
74715,-16.6890471,-49.22601417,goiania,GO
74720,-16.68739579,-49.21915255,goiania,GO
74723,-16.69604559,-49.22225059,goiania,GO
74730,-16.69307965,-49.21096379,goiania,GO
74735,-16.68253231,-49.20461536,goiania,GO
74740,-16.6873371,-49.20379529,goiania,GO
74765,-16.66524715,-49.19133864,goiania,GO
74766,-16.666599,-49.180949,goiania,GO
74767,-16.66791326,-49.1942718,goiania,GO
74769,-16.65398671,-49.18478884,goiania,GO
74770,-16.66055085,-49.18717733,goiania,GO
74775,-16.65142901,-49.21199574,goiania,GO
74780,-16.65046592,-49.19273855,goiania,GO
74781,-16.65086848,-49.19975864,goiania,GO
74783,-16.64708042,-49.29001996,goiania,GO
74785,-16.64544969,-49.185044,goiania,GO
74786,-16.63743,-49.17442792,goiania,GO
74805,-16.69270387,-49.23822004,goiania,GO
74810,-16.70098327,-49.240583,goiania,GO
74815,-16.71060954,-49.24181812,goiania,GO
74817,-16.71320279,-49.24377138,goiânia,GO
74820,-16.7071005,-49.24782294,goiania,GO
74823,-16.71556601,-49.26021568,goiania,GO
74825,-16.71613639,-49.2538625,goiania,GO
74830,-16.72279719,-49.263857,goiania,GO
74835,-16.72579824,-49.27182975,goiania,GO
74840,-16.73721068,-49.27795561,goiania,GO
74843,-16.73331893,-49.28809074,goiania,GO
74845,-16.721832,-49.24285527,goiania,GO
74850,-16.72742964,-49.23664863,goiania,GO
74853,-16.72935106,-49.24774098,goiania,GO
74855,-16.726075,-49.22640766,goiania,GO
74860,-16.7348791,-49.22241914,goiania,GO
74863,-16.73168244,-49.23193856,goiania,GO
74865,-16.71630618,-49.22185645,goiania,GO
74870,-16.729104,-49.21764252,goiania,GO
74883,-16.699041,-49.21488465,goiania,GO
74884,-16.71273094,-49.19945347,goiania,GO
74885,-16.728165,-49.2086475,goiania,GO
74886,-16.7258341,-49.21222893,goiania,GO
74890,-16.746418,-49.19968287,goiania,GO
74893,-16.74137701,-49.20147235,goiania,GO
74905,-16.73852768,-49.25954645,aparecida de goiania,GO
74910,-16.74766926,-49.2477615,aparecida de goiania,GO
74911,-16.73657055,-49.24506982,aparecida de goiania,GO
74912,-16.73620452,-49.23683478,aparecida de goiania,GO
74913,-16.75993179,-49.25417466,aparecida de goiania,GO
74914,-16.75427727,-49.26215475,aparecida de goiania,GO
74915,-16.74211577,-49.27084839,aparecida de goiania,GO
74916,-16.75317498,-49.28128133,aparecida de goiania,GO
74917,-16.759389,-49.27218075,aparecida de goiania,GO
74919,-16.77098545,-49.24871306,aparecida de goiania,GO
74920,-16.76193658,-49.27503154,aparecida de goiania,GO
74921,-16.75272405,-49.20906888,aparecida de goiania,GO
74922,-16.749985,-49.22596155,aparecida de goiania,GO
74923,-16.77758746,-49.226724,aparecida de goiania,GO
74924,-16.78527804,-49.21484413,aparecida de goiania,GO
74926,-16.75644966,-49.20888678,aparecida de goiania,GO
74927,-16.75757817,-49.2060735,aparecida de goiania,GO
74930,-16.76713158,-49.34287979,aparecida de goiania,GO
74932,-16.76249997,-49.33605498,aparecida de goiania,GO
74933,-16.75459823,-49.31616985,aparecida de goiania,GO
74934,-16.766867,-49.31380881,aparecida de goiania,GO
74935,-16.74860513,-49.29307578,aparecida de goiania,GO
74936,-16.76312221,-49.29423867,aparecida de goiania,GO
74937,-16.772454,-49.29337483,aparecida de goiania,GO
74938,-16.75310767,-49.28720608,aparecida de goiania,GO
74940,-16.78961925,-49.29487171,aparecida de goiania,GO
74942,-16.78475192,-49.31814119,aparecida de goiania,GO
74943,-16.77602509,-49.33134899,aparecida de goiania,GO
74944,-16.78446179,-49.32691292,aparecida de goiania,GO
74945,-16.78901393,-49.33328276,aparecida de goiania,GO
74946,-16.77301721,-49.34607232,aparecida de goiania,GO
74947,-16.79795025,-49.34620475,aparecida de goiania,GO
74948,-16.81007932,-49.34758034,aparecida de goiania,GO
74950,-16.778934,-49.27464225,aparecida de goiania,GO
74952,-16.77444264,-49.27639367,aparecida de goiania,GO
74953,-16.78477763,-49.29158259,aparecida de goiania,GO
74954,-16.79448088,-49.27722895,aparecida de goiania,GO
74955,-16.80570666,-49.28250262,aparecida de goiania,GO
74956,-16.80063626,-49.29436846,aparecida de goiania,GO
74957,-16.8036569,-49.3103487,aparecida de goiania,GO
74958,-16.80164394,-49.31714048,aparecida de goiania,GO
74959,-16.81957658,-49.31125954,aparecida de goiania,GO
74960,-16.799169,-49.329503,aparecida de goiania,GO
74961,-16.81085442,-49.32238001,aparecida de goiania,GO
74962,-16.81616399,-49.34134673,aparecida de goiania,GO
74963,-16.82113133,-49.36339871,aparecida de goiania,GO
74965,-16.832469,-49.36596666,aparecida de goiânia,GO
74966,-16.82455606,-49.29733759,aparecida de goiania,GO
74967,-16.81662903,-49.2895814,aparecida de goiania,GO
74968,-16.81965076,-49.26269025,aparecida de goiania,GO
74969,-16.81603524,-49.28186274,aparecida de goiania,GO
74970,-16.82608268,-49.28944493,aparecida de goiania,GO
74971,-16.8323283,-49.27616721,aparecida de goiania,GO
74973,-16.82508072,-49.25659197,aparecida de goiania,GO
74975,-16.83792,-49.24989205,aparecida de goiania,GO
74976,-16.82861435,-49.24696001,aparecida de goiania,GO
74980,-16.82294505,-49.24461497,aparecida de goiania,GO
74981,-16.80968576,-49.24135757,aparecida de goiania,GO
74982,-16.80055683,-49.24407451,aparecida de goiania,GO
74983,-16.7888814,-49.24411883,aparecida de goiania,GO
74984,-16.79147308,-49.24305153,aparecida de goiania,GO
74985,-16.79511511,-49.25892987,aparecida de goiania,GO
74986,-16.81723071,-49.2353235,aparecida de goiania,GO
74987,-16.82260683,-49.23297,aparecida de goiania,GO
74988,-16.83132301,-49.22466402,aparecida de goiania,GO
74989,-16.84378829,-49.23727566,aparecida de goiania,GO
74990,-16.82668723,-49.23769568,aparecida de goiania,GO
74993,-16.81167001,-49.21879,aparecida de goiânia,GO
75020,-16.32659902,-48.95364029,anapolis,GO
75023,-16.33368288,-48.96030666,anapolis,GO
75024,-16.32890781,-48.95833081,anapolis,GO
75025,-16.32847463,-48.95727,anapolis,GO
75040,-16.31311085,-48.95639916,anapolis,GO
75043,-16.3192635,-48.9603465,anapolis,GO
75044,-16.32055142,-48.96497577,anapolis,GO
75045,-16.31531196,-48.96214471,anapolis,GO
75050,-16.30022142,-48.97035006,anapolis,GO
75053,-16.27896216,-48.97675801,anapolis,GO
75054,-16.27502207,-48.99257116,anapolis,GO
75060,-16.30125087,-48.95872808,anapolis,GO
75063,-16.28660325,-48.95628137,anapolis,GO
75064,-16.28855918,-48.96908718,anapolis,GO
75065,-16.28309453,-48.96442443,anapolis,GO
75066,-16.27596842,-48.97735425,anapolis,GO
75070,-16.28970645,-48.948615,anapolis,GO
75071,-16.2790834,-48.95281967,anapolis,GO
75072,-16.27750004,-48.93505393,anapolis,GO
75073,-16.26376075,-48.9441892,anapolis,GO
75074,-16.28085978,-48.93117563,anapolis,GO
75075,-16.30307359,-48.93897538,anapolis,GO
75076,-16.303635,-48.9266775,anapolis,GO
75080,-16.31721832,-48.94751547,anapolis,GO
75083,-16.305642,-48.94720604,anapolis,GO
75084,-16.31075134,-48.93864335,anapolis,GO
75085,-16.28524228,-48.92104063,anapolis,GO
75090,-16.30254811,-48.89296913,anápolis,GO
75091,-16.31482825,-48.9031827,anapolis,GO
75093,-16.32074195,-48.91711275,anapolis,GO
75094,-16.32079144,-48.93110111,anapolis,GO
75095,-16.335819,-48.92040318,anapolis,GO
75096,-16.32965546,-48.92749694,anapolis,GO
75097,-16.32274238,-48.92109567,anapolis,GO
75100,-16.35577289,-48.93991183,anapolis,GO
75101,-16.33445669,-48.90384125,anapolis,GO
75102,-16.37344089,-48.822395,anapolis,GO
75103,-16.35110315,-48.90590593,anapolis,GO
75104,-16.35534921,-48.91230099,anapolis,GO
75105,-16.36503159,-48.94116362,anapolis,GO
75106,-16.37126736,-48.94866729,anapolis,GO
75110,-16.3322865,-48.93836367,anapolis,GO
75113,-16.32473051,-48.94126223,anapolis,GO
75114,-16.3442265,-48.93680734,anapolis,GO
75115,-16.34508211,-48.94657766,anapolis,GO
75120,-16.34317314,-48.96245475,anapolis,GO
75123,-16.34085508,-48.95409461,anapolis,GO
75124,-16.35514329,-48.96540962,anapolis,GO
75125,-16.354029,-48.95345532,anapolis,GO
75126,-16.36075645,-48.95698656,anapolis,GO
75130,-16.36961158,-48.9669584,anapolis,GO
75131,-16.37425826,-48.97648342,anapolis,GO
75132,-16.38545704,-48.924835,anapolis,GO
75133,-16.38199184,-48.95810029,anapolis,GO
75134,-16.35700698,-48.98408627,anapolis,GO
75135,-16.38819477,-48.98070561,anapolis,GO
75136,-16.3742426,-48.9856437,anapolis,GO
75140,-16.33108728,-48.96595076,anapolis,GO
75143,-16.33461871,-48.9756989,anapolis,GO
75144,-16.32794094,-48.99394731,anapolis,GO
75145,-16.34664795,-48.97267244,anapolis,GO
75154,-16.86990133,-49.85560186,sousania,GO
75160,-16.29780791,-49.0874942,campo limpo de goias,GO
75165,-16.21760046,-49.19644776,ouro verde de goias,GO
75170,-16.506117,-49.01987623,goianapolis,GO
75175,-16.48090748,-49.09367506,terezopolis de goias,GO
75180,-16.66354283,-48.61041919,silvania,GO
75184,-16.45214226,-48.69927464,gameleira de goias,GO
75185,-17.05446554,-48.66469838,sao miguel do passa quatro,GO
75190,-16.62177782,-48.74287419,leopoldo de bulhoes,GO
75195,-16.61658066,-48.95859663,bonfinopolis,GO
75200,-17.30402361,-48.28267775,pires do rio,GO
75202,-18.19924451,-47.94180082,catalão,GO
75210,-17.32517452,-48.4254381,palmelo,GO
75220,-17.3157714,-48.48354959,santa cruz de goias,GO
75230,-17.19603737,-48.70381616,cristianopolis,GO
75240,-16.97212934,-48.95308818,bela vista de goias,GO
75245,-16.7137212,-49.00106431,caldazinha,GO
75250,-16.69838866,-49.11299267,senador canedo,GO
75251,-16.71273438,-49.10015952,senador canedo,GO
75254,-16.68384688,-49.15178349,senador canedo,GO
75255,-16.679775,-49.181205,senador canedo,GO
75256,-16.6538,-49.15624,senador canedo,GO
75258,-16.67543033,-49.11049756,senador canedo,GO
75259,-16.68736216,-49.10385817,senador canedo,GO
75260,-16.71835154,-48.7996186,senador canedo,GO
75261,-16.69008112,-49.10535548,senador canedo,GO
75262,-16.71482512,-49.08600424,senador canedo,GO
75263,-16.715705,-49.09517,senador canedo,GO
75264,-16.6888384,-49.08938127,senador canedo,GO
75265,-16.74447188,-48.51462382,vianopolis,GO
75280,-17.03324575,-48.30074371,orizona,GO
75340,-16.96571514,-49.22824308,hidrolandia,GO
75345,-16.76637716,-49.43522978,abadia de goias,GO
75350,-16.83673139,-49.53584283,guapo,GO
75355,-17.04630295,-49.6300647,varjao,GO
75360,-16.91149352,-49.44964676,aragoiania,GO
75370,-16.49976822,-49.4230935,goianira,GO
75375,-16.4955671,-49.31236359,santo antonio de goias,GO
75380,-16.63584487,-49.3994385,trindade,GO
75381,-16.59111001,-49.39672987,trindade,GO
75382,-16.63217937,-49.40601749,trindade,GO
75383,-16.64159424,-49.41758129,trindade,GO
75384,-16.63810502,-49.4362511,trindade,GO
75386,-16.65100379,-49.46967432,trindade,GO
75387,-16.64231421,-49.49475092,trindade,GO
75388,-16.65328846,-49.48837959,trindade,GO
75389,-16.6666632,-49.4837865,trindade,GO
75390,-16.6583,-49.49530866,trindade,GO
75391,-16.65390424,-49.50198461,trindade,GO
75392,-16.64704785,-49.49162345,trindade,GO
75393,-16.63863208,-49.50241778,trindade,GO
75395,-16.46913321,-49.75708182,avelinopolis,GO
75396,-16.76269945,-49.69590058,campestre de goias,GO
75398,-16.57563535,-49.69559253,santa barbara de goias,GO
75400,-16.36140405,-49.49744789,inhumas,GO
75410,-16.35372637,-49.68597472,aracu,GO
75420,-16.25174406,-49.3685371,damolandia,GO
75430,-16.44680568,-49.49298656,caturai,GO
75440,-16.43280279,-49.38608964,brazabrantes,GO
75450,-16.2023729,-49.60877151,itaucu,GO
75455,-16.08359505,-49.49373816,santa rosa de goias,GO
75460,-16.40623185,-49.22242532,neropolis,GO
75470,-16.37254373,-49.31659068,nova veneza,GO
75480,-16.10227112,-49.33535518,petrolina de goias,GO
75490,-15.93353782,-49.2618729,sao francisco de goias,GO
75495,-15.9553189,-49.37770642,jesupolis,GO
75503,-18.41730353,-49.21644869,itumbiara,GO
75510,-18.41189125,-49.22026732,itumbiara,GO
75513,-18.40234777,-49.21687025,itumbiara,GO
75514,-18.38360282,-49.21675339,itumbiara,GO
75515,-18.38298013,-49.21688135,itumbiara,GO
75516,-18.39840071,-49.2091277,itumbiara,GO
75520,-18.39284259,-49.19691798,itumbiara,GO
75522,-18.41143289,-49.20139898,itumbiara,GO
75523,-18.40955525,-49.20540379,itumbiara,GO
75524,-18.43000871,-49.21627594,itumbiara,GO
75526,-18.42535237,-49.22880802,itumbiara,GO
75528,-18.39777985,-49.24084517,itumbiara,GO
75530,-18.41625261,-49.22675887,itumbiara,GO
75532,-18.41061036,-49.23635011,itumbiara,GO
75533,-18.40827168,-49.2391364,itumbiara,GO
75534,-18.41918006,-49.24598244,itumbiara,GO
75535,-18.41152176,-49.27022839,itumbiara,GO
75536,-18.41152616,-49.24724577,itumbiara,GO
75550,-18.48735634,-49.99026187,inaciolandia,GO
75555,-17.73414872,-49.80545039,vicentinopolis,GO
75560,-18.49383759,-49.47702886,cachoeira dourada,GO
75570,-18.21511222,-49.7366964,bom jesus,GO
75580,-18.18206112,-49.35329409,panama,GO
75600,-18.01252222,-49.36586412,goiatuba,GO
75603,-17.8149049,-50.16271973,porteirao,GO
75610,-17.8060731,-49.62083897,joviania,GO
75615,-17.730324,-49.47684936,aloandia,GO
75620,-17.51815645,-49.44935445,pontalina,GO
75630,-17.29738944,-49.49351162,mairipotaba,GO
75635,-17.28935257,-49.37400431,crominia,GO
75640,-17.30353321,-49.02400799,piracanjuba,GO
75645,-17.25288117,-49.24534871,professor jamil,GO
75650,-17.73347977,-49.11180619,morrinhos,GO
75660,-18.13289004,-49.0421196,buriti alegre,GO
75665,-18.07629126,-48.76172288,agua limpa,GO
75670,-17.97936999,-48.64523648,marzagao,GO
75680,-18.14450524,-48.56249913,corumbaiba,GO
75690,-17.74206304,-48.6211454,caldas novas,GO
75695,-17.80707309,-48.76080108,rio quente,GO
75701,-18.16972793,-47.94635902,catalao,GO
75702,-18.16302113,-47.95310631,catalao,GO
75703,-18.16216699,-47.94090303,catalao,GO
75704,-18.15829506,-47.93475362,catalao,GO
75705,-18.14525998,-47.92704,catalao,GO
75706,-18.16275,-47.92906757,catalao,GO
75707,-18.17085804,-47.93611445,catalao,GO
75708,-18.169805,-47.92400435,catalao,GO
75709,-18.180903,-47.94744411,catalao,GO
75710,-18.20176559,-47.9407061,catalao,GO
75711,-18.1684188,-47.96879568,catalao,GO
75712,-18.16557148,-47.95850089,catalao,GO
75713,-18.17051169,-47.96134377,catalao,GO
75714,-17.94343272,-47.4715442,santo antonio do rio verde,GO
75715,-18.23491549,-47.83517567,ouvidor,GO
75720,-18.35919071,-47.7818399,tres ranchos,GO
75730,-18.15424024,-47.56125076,davinopolis,GO
75740,-18.13516233,-48.08710439,goiandira,GO
75750,-18.05778138,-48.25580523,nova aurora,GO
75760,-18.2647642,-48.1492768,cumari,GO
75770,-18.33983255,-48.2193715,anhanguera,GO
75780,-17.7190976,-48.15907239,ipameri,GO
75790,-17.46618924,-48.20129954,urutai,GO
75795,-17.63561472,-47.77718849,campo alegre de goias,GO
75800,-17.88466471,-51.71734102,jatai,GO
75801,-17.89415439,-51.71690793,jatai,GO
75802,-17.90321326,-51.72952556,jatai,GO
75803,-17.89234515,-51.7339868,jatai,GO
75804,-17.87759069,-51.73282022,jatai,GO
75805,-17.8763796,-51.72758142,jatai,GO
75806,-17.8682451,-51.71325916,jatai,GO
75807,-17.87970296,-51.70277921,jatai,GO
75810,-18.76306629,-51.34735195,itaruma,GO
75813,-18.56358451,-51.13532942,cacu,GO
75814,-18.55672693,-51.13539198,cacu,GO
75815,-19.06481382,-51.54703879,itaja,GO
75819,-19.18196506,-51.39757199,lagoa santa,GO
75820,-18.30677123,-51.95972843,serranopolis,GO
75822,-18.31162117,-51.95409707,serranopolis,GO
75823,-17.52805474,-52.06425856,perolandia,GO
75825,-18.96222959,-51.92712564,apore,GO
75827,-18.29686631,-51.15032434,aparecida do rio doce,GO
75828,-18.39699128,-52.66520695,chapadao do ceu,GO
75830,-17.5569328,-52.54808931,mineiros,GO
75831,-17.56793514,-52.5657726,mineiros,GO
75832,-17.56089874,-52.55575509,mineiros,GO
75833,-17.55416783,-52.55268607,mineiros,GO
75834,-17.54095829,-52.54212468,mineiros,GO
75835,-17.35523535,-52.67855518,portelandia,GO
75836,-17.56943362,-52.53577277,mineiros,GO
75837,-17.55428049,-52.5429135,mineiros,GO
75838,-17.57953909,-52.54900396,mineiros,GO
75840,-17.3262224,-53.20439183,santa rita do araguaia,GO
75843,-17.3571623,-52.67826405,portelandia,GO
75845,-16.74627383,-51.53036616,palestina de goias,GO
75850,-16.95721885,-51.81229124,caiaponia,GO
75855,-16.72148979,-52.31520978,doverlandia,GO
75860,-18.44558449,-50.44945718,quirinopolis,GO
75865,-18.44059475,-50.1390985,gouvelandia,GO
75870,-18.75845616,-50.94622637,cachoeira alta,GO
75880,-18.91082451,-50.65040795,paranaiguara,GO
75890,-18.99887644,-50.54898848,sao simao,GO
75893,-19.00396271,-50.55501793,itaguacu,GO
75900,-17.78827805,-50.91048129,rio verde,GO
75901,-17.7951728,-50.93135623,rio verde,GO
75902,-17.78376017,-50.92995656,rio verde,GO
75903,-17.78356815,-50.91837485,rio verde,GO
75904,-17.77343016,-50.91289907,rio verde,GO
75905,-17.79520274,-50.91307588,rio verde,GO
75906,-17.8039884,-50.92294577,rio verde,GO
75907,-17.81231377,-50.93632774,rio verde,GO
75908,-17.799078,-50.94470836,rio verde,GO
75909,-17.7914609,-50.94927417,rio verde,GO
75910,-17.7610352,-50.90612498,rio verde,GO
75911,-17.76806442,-50.89789407,rio verde,GO
75912,-17.82587254,-50.93487328,rio verde,GO
75913,-17.80982553,-50.92959509,rio verde,GO
75914,-18.10014773,-50.56140016,ouroana,GO
75915,-17.44640325,-51.17554688,montividiu,GO
75920,-17.81401084,-50.597795,santa helena de goias,GO
75925,-18.08902206,-50.22449719,castelandia,GO
75930,-17.9726485,-50.33972185,maurilandia,GO
75935,-17.55941197,-50.63601245,santo antonio da barra,GO
75940,-17.33854075,-49.93018313,edeia,GO
75945,-17.42491897,-49.6641614,edealina,GO
75950,-17.0457809,-50.14789945,jandaia,GO
75955,-17.14346458,-49.99019379,indiara,GO
75960,-17.39865313,-50.37419983,acreuna,GO
75970,-17.8513641,-50.30565961,turvelandia,GO
75980,-16.94987099,-50.44525063,parauna,GO
75985,-16.819088,-50.40752804,sao joao da parauna,GO
75990,-16.79428683,-50.16350779,palminopolis,GO
76100,-16.51746173,-50.3741543,sao luis de montes belos,GO
76105,-16.57955928,-50.30610759,firminopolis,GO
76110,-16.60998385,-50.13344464,turvania,GO
76120,-16.67856556,-50.46366428,aurilandia,GO
76125,-16.66740937,-50.64624162,cachoeira de goias,GO
76130,-16.6057535,-50.79241769,ivolandia,GO
76135,-16.54353674,-50.74008277,moipora,GO
76140,-16.61808517,-51.09677692,amorinopolis,GO
76145,-16.29421991,-50.5498626,corrego do ouro,GO
76150,-16.12543218,-50.21559309,mossamedes,GO
76152,-16.18467576,-50.43456971,buriti de goias,GO
76155,-16.41640272,-50.16669223,adelandia,GO
76160,-16.20124307,-50.31232893,sanclerlandia,GO
76165,-16.25320694,-49.98196567,americano do brasil,GO
76170,-16.46133355,-49.96132102,anicuns,GO
76180,-16.58063047,-49.88257768,nazario,GO
76190,-16.80547618,-49.92178821,palmeiras de goias,GO
76195,-16.97083248,-49.77247446,cezarina,GO
76200,-16.44054955,-51.11733414,ipora,GO
76205,-16.31622597,-50.90403412,israelandia,GO
76210,-16.18300807,-50.95312994,jaupaci,GO
76220,-16.18439686,-50.77988063,fazenda nova,GO
76230,-16.4322304,-51.81838682,piranhas,GO
76235,-16.38606113,-51.55955377,arenopolis,GO
76240,-15.90484441,-52.24328805,aragarcas,GO
76244,-15.8972445,-52.23386549,aragarças,GO
76245,-16.20184958,-52.17402409,bom jardim de goias,GO
76250,-16.20037551,-52.5441477,baliza,GO
76255,-16.00556989,-51.39848937,montes claros de goias,GO
76260,-16.23131108,-51.2584075,diorama,GO
76265,-15.76966129,-51.10280222,santa fe de goias,GO
76270,-15.86937511,-50.86742384,jussara,GO
76280,-15.24357065,-51.16313438,britania,GO
76285,-16.035113,-50.71325114,novo brasil,GO
76290,-15.82031637,-50.61014351,itapirapua,GO
76293,-17.80490824,-50.92344965,jacilandia,GO
76300,-15.30748083,-49.60483,ceres,GO
76304,-15.17406493,-49.67292527,ipiranga de goias,GO
76305,-15.14884044,-49.57435152,nova gloria,GO
76310,-15.31731494,-49.57929943,rialma,GO
76315,-15.44822409,-49.51155852,rianapolis,GO
76320,-15.30229983,-49.42390473,santa isabel,GO
76330,-15.75119643,-49.33087219,jaragua,GO
76335,-15.50267535,-49.68375667,uruana,GO
76340,-15.35648375,-49.70168484,carmo do rio verde,GO
76343,-15.3501044,-49.82011373,sao patricio,GO
76345,-15.02028302,-49.89609241,nova america,GO
76350,-15.16291611,-49.80336922,rubiataba,GO
76355,-15.31692512,-50.05753922,morro agudo de goias,GO
76360,-14.95576151,-49.54693575,itapaci,GO
76365,-14.86103558,-49.33054401,sao luiz do norte,GO
76370,-14.76370689,-49.5798962,pilar de goias,GO
76372,-14.76307931,-49.57833912,pilar de goias,GO
76374,-14.73312801,-49.70387531,guarinos,GO
76375,-14.7224754,-49.46867448,hidrolina,GO
76380,-15.31646169,-49.11843958,goianesia,GO
76381,-15.30472448,-49.11631,goianésia,GO
76382,-15.33238616,-49.11563229,goianesia,GO
76383,-15.33517723,-49.1047989,goianesia,GO
76385,-15.29184,-49.122645,goianesia,GO
76386,-15.3297,-49.138371,goianesia,GO
76387,-15.30517132,-49.12637672,goianesia,GO
76388,-15.31505451,-49.13487102,goianesia,GO
76390,-14.96966773,-48.91874233,barro alto,GO
76393,-15.44819132,-48.88132054,vila propicio,GO
76395,-14.913345,-49.0596785,santa rita do novo destino,GO
76400,-14.52455592,-49.14292592,uruacu,GO
76410,-14.31336007,-49.15286113,campinorte,GO
76420,-14.46865438,-48.45892789,niquelandia,GO
76440,-13.79433413,-48.56471015,campinacu,GO
76450,-13.52993648,-48.2184638,minacu,GO
76460,-13.51134822,-48.74312672,trombas,GO
76465,-13.35315421,-48.68993823,montividiu do norte,GO
76470,-13.65395937,-48.87787702,formoso,GO
76480,-13.71517503,-49.01602802,santa tereza de goias,GO
76485,-13.8690992,-49.06890604,estrela do norte,GO
76490,-14.01769213,-49.17903469,mara rosa,GO
76493,-13.92628484,-49.29855706,amaralina,GO
76495,-14.2881546,-49.38727243,nova iguacu de goias,GO
76500,-14.43492228,-49.71231316,santa terezinha de goias,GO
76510,-14.54232154,-49.9684759,crixas,GO
76515,-14.2747474,-49.65667756,campos verdes,GO
76520,-14.09571198,-50.33600385,nova crixas,GO
76523,-14.0991099,-50.32988648,nova crixás,GO
76525,-14.28424065,-49.91822259,uirapuru,GO
76530,-13.77271279,-50.2777081,mundo novo,GO
76540,-13.73007266,-49.27631621,mutunopolis,GO
76550,-13.44086178,-49.14718316,porangatu,GO
76555,-13.64957488,-49.8304965,bonopolis,GO
76560,-14.1960427,-49.33546607,alto horizonte,GO
76580,-13.24008424,-49.50810951,novo planalto,GO
76590,-13.27431142,-50.16302848,sao miguel do araguaia,GO
76600,-15.93943583,-50.14285866,goias,GO
76630,-16.02248913,-49.80172373,itaberai,GO
76640,-16.05390389,-49.60344572,taquaral de goias,GO
76650,-15.92097219,-49.60506897,itaguari,GO
76660,-15.76115946,-49.63360165,itaguaru,GO
76670,-15.71986904,-49.82657408,heitorai,GO
76680,-15.5603798,-49.94857602,itapuranga,GO
76690,-15.63198473,-50.03059481,guaraita,GO
76700,-14.74906292,-50.57121144,mozarlandia,GO
76710,-14.92703836,-51.08030768,aruana,GO
76720,-15.09332787,-50.63171776,araguapaz,GO
76730,-15.43574056,-50.7449229,matrincha,GO
76740,-15.4479366,-50.36198355,faina,GO
76801,-8.753266768,-63.9061073,porto velho,RO
76802,-8.729249478,-63.90940844,porto velho,RO
76803,-8.7439457,-63.89648267,porto velho,RO
76804,-8.765998858,-63.89314474,porto velho,RO
76805,-8.781370392,-63.90797198,porto velho,RO
76806,-8.783479954,-63.87764436,porto velho,RO
76807,-8.791017513,-63.88475288,porto velho,RO
76808,-8.793428083,-63.88663378,porto velho,RO
76810,-8.808799689,-63.88927939,porto velho,RO
76811,-8.802065345,-63.86504975,porto velho,RO
76812,-8.773860853,-63.8579894,porto velho,RO
76813,-8.773273932,-63.81892798,porto velho,RO
76814,-8.781700205,-63.80167275,porto velho,RO
76815,-8.800484576,-63.719816,porto velho,RO
76817,-8.807899192,-63.80602196,porto velho,RO
76820,-8.756458065,-63.87552318,porto velho,RO
76821,-8.736170473,-63.8785629,porto velho,RO
76822,-8.724112911,-63.87637371,porto velho,RO
76824,-8.748065267,-63.85918024,porto velho,RO
76825,-8.746094663,-63.84689845,porto velho,RO
76828,-8.755031658,-63.82148524,porto velho,RO
76829,-8.764164535,-63.83987492,porto velho,RO
76840,-9.254669126,-64.40469867,jaci parana,RO
76842,-9.295210663,-64.54620566,mutum parana,RO
76846,-9.655558979,-65.73848496,vista alegre do abuna,RO
76847,-9.28978865,-63.7921276,extrema,RO
76848,-9.763415753,-66.61942506,nova california,RO
76850,-10.78071026,-65.32923214,guajara-mirim,RO
76857,-10.40573561,-65.33241985,nova mamore,RO
76860,-8.794773785,-63.70020104,candeias do jamari,RO
76861,-9.186337715,-63.18779592,itapua do oeste,RO
76862,-9.718396339,-63.3187935,alto paraiso,RO
76863,-9.707245496,-62.89989151,rio crespo,RO
76864,-9.362901425,-62.58434044,cujubim,RO
76866,-10.24766533,-62.34847107,theobroma,RO
76867,-9.858186359,-62.17434092,vale do anari,RO
76868,-9.425537218,-62.00240618,machadinho d'oeste,RO
